,amp1,amp2,amp3,amp4
36,0.0013393795248557907,0.001619549709057971,0.0020408112793779886,0.0012434702402058628
37,0.0015588589037082556,0.002110861677745695,0.0023895197786146885,0.0009136434593496097
38,0.0006697924171336135,0.0012062040183829297,0.0026268783090205327,0.0010465552723194103
39,0.0010699202425680288,0.0002275672078395034,0.0023308767097654738,0.0006392638829411895
40,0.0012418513371348868,0.0005358787217949267,0.0019447309037360031,0.00018663604055632764
41,0.000425054689036345,0.0007094423836114741,0.0021806453483894602,0.0005504735014713086
42,0.0011001985107431838,0.0007345527607644708,0.0019672066025292452,0.001302196202063342
43,0.0007527202741753067,0.0008879816478551292,0.0017001613982386109,0.00026407825182983466
44,0.0005547247802879729,0.00148519717215028,0.0022469999897725694,0.0006557451685423265
45,0.0019032406426605993,0.00037868222092018317,0.00377343994589004,0.00047982409510591
46,0.0008175971087237484,0.001743258760597469,0.0037169627282818683,0.0008667106906820098
47,0.0016043703391068875,0.0007403205634345222,0.0018358559205678506,0.0010877830200295164
48,0.0002952289476648823,0.0010277835397036644,0.004151638400808402,0.0006423560103375432
49,0.0013489495178805797,0.00023759980740179032,0.003015976124856182,0.0010867946705871863
50,0.0011276270372433236,0.0002289315629055956,0.0001796159154711154,0.000179316442314236
51,0.0006027102440309502,0.0008685667993714536,0.003533270300399489,0.0002284059470939894
52,0.00030402091733116877,0.0006872417316786545,0.0023638954075181134,0.0007556698893160556
53,0.000515751040929618,0.00020606223646370866,0.0034338418207870876,0.0010623477408347101
54,0.00037739826487905617,0.0008266698817471067,0.0018190774963002887,0.0007846910225572407
55,0.000690422412245876,0.000933615065950073,0.0010256862840999567,0.0010050698238353764
56,0.001496986193807188,0.0004173520010216531,0.0010857793561116376,0.0017761330977048432
57,0.0013540720015604206,0.00018684032431831086,0.0012557671149011733,0.0007451753991562169
58,0.00019415078313720412,0.0020869093588066303,0.0020999944815993116,0.0010748610014860412
59,0.00015674757060378828,0.00048691690089291924,0.00290330344250774,0.0009457781399188603
60,0.0008588333584431816,0.00014157650570448076,0.0012071238085766237,0.000986162388814276
61,0.0004504340778433524,0.000960695185296254,0.002653516325415212,0.00038294213320232194
62,0.0011039849021056553,0.0007019748424981118,0.0017740015350019328,0.0016138951056084167
63,0.0014286207848076995,0.0007151138886975286,0.002738272759223075,0.000945691450739245
64,0.0010016021559027955,0.0010500221979504658,0.0021242631697577746,0.000938510765928136
65,0.002121680458503665,0.0006313084857029454,0.0010524206882571575,0.0010437719006755415
66,0.0008204314099583159,0.0007302879205812409,0.002754103838783676,0.0005306725217008142
67,0.0008314102980885712,0.0007557366826897497,0.0028978613650804813,0.0006183075304802099
68,0.0020837836421897437,0.0006625893277450224,0.0021501008832198443,0.0014310206690835911
69,0.0010757857576989464,0.0017686738067469844,0.0008138985234258758,0.0022597795243550775
70,0.0004239778818505432,0.0008259274211823976,0.0005670647162868237,0.001708918180434839
71,0.0011808838307875253,0.0005543136492231598,0.002532493719548497,0.0002294554656514397
72,0.0010745225018177684,0.0004380262765174372,0.0012274158918007183,0.001720814240421021
73,0.001381513569845112,0.0008491861509449614,0.003773180308854519,0.001151432501098551
74,0.0017661978309454465,0.00034906498573058586,0.0005521745924243662,0.00048808146115757265
75,0.0011570658982052817,0.00028472840451086007,0.002446540837982943,0.0014203414642707038
76,0.0013815114449974375,0.0005959643611722965,0.0015909126139589628,0.0010215662728562884
77,0.0015570482947028681,0.0003525795699522775,0.0018009673929581587,0.0007987045474737386
78,0.0008104867051692473,0.0005805190932833449,0.002104411399961254,0.0018043952356613332
79,0.001038127845335134,0.0009686717698150133,0.0019083063975343516,0.0008759342815357076
80,0.0004698335105389342,0.00021916720167748126,0.0024152114322280385,0.00035304954262645974
81,0.00013015642595393397,0.000984613447732515,0.0017370000890978969,0.0002591842322075527
82,0.0010403147744768716,0.0008455483435719313,0.0021439192053248034,0.0017967563331528367
83,0.001272680587301449,8.862504034527087e-05,0.0016524761906035598,0.0009968851479611055
84,0.0007811378201726342,0.000832280856636835,0.002206148035260311,0.0007675508436391238
85,0.001778977779797071,0.0006681597367870958,0.002837322191470298,0.0005875111269922667
86,0.0013660394884064066,0.0009393831109951907,0.0015147527166716893,0.0004282480278288731
87,0.0011475874208202962,0.00016561543522021556,0.002809757039079403,0.0002870342654817592
88,0.0009908141647952669,0.0013858933081974632,0.003640609240949972,0.0008082837147958572
89,0.0004637425342107069,0.0005732723498502972,0.0035820817380237133,0.0006236569847317277
90,0.000841571918302915,0.0003347147407131096,0.001994762556846773,0.0005921429806068141
91,0.0007516358510777997,0.0014303334694466471,0.0033180158293942097,0.0016657174324746901
92,0.0010208582566057498,0.0010165413803297119,0.002389460994351838,0.0012253026869586266
93,0.0007266961896653518,0.0014568772380775705,0.0022529022188522113,0.0016025557698434321
94,0.0005384415555718363,0.0006448520078375678,0.0027415399895638235,0.0010896428044976853
95,0.000946798553285859,0.0004292630994598203,0.0020683775861013187,0.0007674717151690456
96,0.0006848484277468307,0.0009770172278824741,0.0025332180818692547,0.001211818541828388
97,0.0003759887019869669,0.0009887341391529342,0.002359808697424316,0.0012226213253380982
98,0.00029060529134389615,0.0003664541711517691,0.0007636467550706833,0.00037800342254419665
99,0.0008785706396990351,0.0008131128359305309,0.0006950131164777658,0.0014103480051039505
100,0.0007656485036897537,0.0007103507968599513,0.0037643571879671734,0.0009559923509765733
101,0.0011736778805059066,0.0011050926171242107,0.0038362259541282052,0.0006831402043459549
102,0.0008152556686038716,0.0003738403051968182,0.0023836362309099263,0.001373026827052406
103,0.0007650574031278704,0.0002768009122030582,0.0026482883735735614,0.000821857492275698
104,0.0009700350936320172,0.00047334684301318175,0.0033561634083994216,0.0011538157823254998
105,0.0017980369939841875,0.0017594945334765894,0.002381014503391212,0.0010325434380486732
106,0.0003154870847128928,0.0004950204673873007,0.004778684106983806,0.001063352541249448
107,0.0006908238791591448,0.000990700119331054,0.001955800825208081,0.0006975680958182442
108,0.0010852138501261886,0.0006904382532855762,0.0022230176200074073,0.0005404710061873303
109,0.0005690394054856797,0.001400658049912719,0.003329909524950412,0.001226167316285533
110,0.0004000473959929053,0.0006708600117840087,0.0016364392153908642,0.0011981966977829158
111,0.00033446022114713,0.0003968597390815355,0.0035840921601614432,0.0005640711571024223
112,0.0008283356920975528,0.0008267823597222639,0.003466363735613496,0.0016357912327483492
113,0.0005891719052741927,0.001085812392139606,0.0023678132099575547,0.0008801763797935077
114,0.0007159464589048046,0.0006851788723079029,0.002652072195947109,0.0008054024031986357
115,0.0010020590961588108,0.0007652796177346054,0.0027275496435031927,0.0009761705321191292
116,0.00025435562878862355,0.0007413513040713769,0.0026085690351690086,0.0008183740547653174
117,0.0016619362212732518,0.0002461875173348603,0.002327474965275964,0.0015874199368199348
118,0.0007412333207760746,0.00043115160611679706,0.002630411299339625,0.001198949957554684
119,0.001069403792584137,0.0005753278226415678,0.0032013583765916373,0.00012689096028503858
120,0.000677828780460111,0.0005408785372552608,0.0025132025111725196,0.000780226632445266
121,0.0005393846398661619,0.0007860770926741081,0.003704278710633091,0.0013364553194385844
122,0.0014894361919365112,0.0013031372005630924,0.0014356806480197686,0.0014466569320599027
123,0.0010951404903764004,0.0007412107790700509,0.0019149218081646758,0.0005308498780906413
124,0.0006516581513930441,0.00013726527038714051,0.002247415198989897,0.0005628876261659484
125,0.00070251139275384,0.000854954340970169,0.002928990521518668,0.0006013832112802468
126,0.001186788137817384,0.0004526882618052201,0.0037748142688836042,0.0005411658015506815
127,0.0005776221057757008,0.0003399561637378475,0.0037816342760708084,0.0006634947713877533
128,0.00028083130240296454,0.0006041490086950208,0.0030741144279176217,0.0010104660582454506
129,0.0005790197344855411,0.0016871028296745702,0.00137391413259779,0.001066296916000561
130,0.0009946465085904316,0.0007719729468883271,0.0007908593791560025,0.0004033500049266681
131,0.0011572160465286832,0.0011423386353108611,0.0016853996529292556,0.0018738947301715576
132,0.00038277249557851705,0.0003462180201253285,0.0018504776082431942,0.0014632180551226552
133,0.0008454316479549227,0.0012402170468616654,0.002476989702338935,0.00104209059964168
134,0.0007494578406749776,0.00015997248010496341,0.003793197849861143,0.00017470940062335003
135,0.0005724413896127833,0.0010293409939639388,0.001895244881840531,0.0010821482494534531
136,0.0005480530043152158,0.0005989129154182877,0.0011160512607050685,0.0004863678484909311
137,0.0012012812858283716,0.0008444220557667399,0.0023735543744849924,0.00047253586904626144
138,0.0013480529544342159,0.0011139688946010977,0.004300074416645251,0.000278821743735277
139,0.0009602022575922426,0.0007606760328335514,0.003470694372747818,0.0006237157717672937
140,0.0001364632359611179,0.001056236954314963,0.0031221210185888603,0.0016232559020146675
141,0.0006610165632329197,0.000942341666019307,0.0027102039282446196,0.001447396853048333
142,0.0002677215917945751,0.0006856497123231245,0.005009276910435585,0.0005374357768357663
143,0.0006316703369634313,0.0009281121726730471,0.0011989537867854098,0.001142533966502194
144,0.0011561842325511337,0.0013683101403769177,0.003919621882511041,0.00076910384565234
145,0.0011454405039043397,0.0004191350075347154,0.0025261467096252327,0.0006660276044619418
146,0.0015002561396109516,0.00023959634616520453,0.0023045128578992095,0.001561938494673154
147,0.0006305111550956636,0.0008879947971789685,0.0042358510304803445,0.0007064548812291369
148,0.0015222768027268333,0.0005625623120217322,0.0022603283972459634,0.0003517230639899314
149,0.00103936493074717,0.0006357127558375461,0.0033580340403248886,0.00158996672068359
150,0.0014614204854092685,0.0003545817945937622,0.001564168552131631,0.0008750052334685647
151,0.0006353798405177307,0.0002198727795177713,0.0003764638166079313,0.0007564157018893693
152,0.0005857320542723004,0.0007582821752012027,0.0031352313174062667,0.0014911848418709928
153,0.002073593272380333,0.00044898922682442497,0.002738719951345417,0.0009773852078041286
154,0.0012080269752889987,0.0012237813738565921,0.003925076879627882,0.0007058323824837932
155,0.0008728399157762671,0.0012401136602898488,0.0010979595143968195,0.0007912728413152321
156,0.00035001767700493464,0.0014696776736411454,0.001006492789289335,0.0010328173064283375
157,0.0006110520765712614,0.0006104083803736616,0.0035021373010547586,0.0013292262104704312
158,0.0007028103092736612,0.0009719365375512598,0.0026685826003416315,0.0025806123579777164
159,0.0009707778826914577,0.0005117852738331563,0.0021263633684517076,0.0014677491036293908
160,0.000737640923305863,0.0005192253464213904,0.0035852884148220503,0.0017288091374748676
161,0.0010427069793914228,0.0008118685640615627,0.0029535178161595585,0.0019508872594884135
162,0.0016306024903709794,0.0013816863289584501,0.0014876836389893459,0.0008186721851832861
163,0.0009655732508254113,0.0005627423872026461,0.003492810133458502,0.001015486350114677
164,0.0013044480999419342,0.0006377782095011308,0.001523895685882913,0.0017203199869189616
165,0.0003520385312548896,0.0015920586876563903,0.004595097257276365,0.0013152321171572003
166,0.001445383556432769,0.000547724966297935,0.0034278561124532468,0.0005137560942029577
167,0.0005923082536915308,0.000828111150370211,0.0014657890663091104,0.002155696244126684
168,0.0015198651539649068,0.0015126606548115551,0.002670866251495219,0.0007939928924837277
169,0.0011788528896104359,0.0013086368419871026,0.0021880974162184273,0.0008073595837885117
170,0.0024910477355016575,0.0004496678039756677,0.0034179142540392404,0.001665466235903872
171,0.0009434559734643833,0.001576256442749605,0.0010520779391691361,0.0009399869262065723
172,0.0012039337061571166,0.0011489035015860864,0.0028911837015944764,0.0003008969123553225
173,0.000985274480279667,0.00014421765827580412,0.0024286932754648233,0.0004222585263186014
174,0.002022998076196111,0.001057522578286428,0.0028468923440394807,0.0014559398495391652
175,0.0007699050214023534,0.0011038607932047917,0.002753968403433586,0.0003874760329001401
176,0.000617445366686736,0.0010838822166364132,0.001905806635487028,0.001689541880856214
177,0.0008446381868850521,0.001380357899184517,0.0027016471758696983,0.002411913863226867
178,0.0003965431868217775,0.001535569527678789,0.003019810467896241,0.0006209737559751429
179,0.0009039611727314901,0.0008595016695885278,0.0024373911119260337,0.0009968535331423107
180,0.0010867505735525343,0.0014062489317291384,0.0026351224857296975,0.0015000804032788586
181,0.0007827290887918424,0.00214473033535289,0.0009880240063876,0.0012318252214619484
182,0.0012771438441437702,0.0014024705088952092,0.003758516500392736,0.0008723704763509456
183,0.001375663051639953,0.0004724343893030348,0.0017674165022576684,0.0004344963204188232
184,0.0009341280468467533,0.0016600848766520654,0.003653701033572423,0.0011117005284945528
185,0.0015521233477950487,0.0012021137210999336,0.0030011463418846054,0.0015588985901694606
186,0.000262722054995527,0.0012924291859740713,0.0021431659533705416,0.000663817842689892
187,0.0008711121678502877,0.001219611236057518,0.0030419598889365627,0.0017961391215386522
188,0.0004646761430607738,0.0006609345134902364,0.0009019150930754651,0.0005227449219124433
189,0.000983538778012693,0.0005086082062424293,0.0018331774528500518,0.0013545806784487436
190,0.0006861391010937216,0.0008575570183866941,0.0007941871882395665,0.001633142280970136
191,0.0010367217889449337,0.0015145066189969172,0.0019269194082124482,0.0012271954261053387
192,0.0009045099572930898,0.001155888095989106,0.0005627861590036318,0.0011279514081168115
193,0.0013172598597448648,0.0007565491420615625,0.003591548354661787,0.0016292947224114424
194,0.0006135132164502179,0.000791797538354724,0.0014362103833772922,0.0014889141891703105
195,0.0009225895949479008,0.0008339539936101001,0.0018466492362065974,0.0020102334047089
196,0.0017113234949005366,0.0005395629900585835,0.003848518313391336,0.0017911453841175807
197,0.0014403488894026224,0.0017747274043369888,0.0026802339880254485,0.0012285468703452584
198,0.0011960843737218963,0.0010258719214678595,0.0026033973307172213,0.0005275247599423397
199,0.0010386624244367875,0.0005077894712300671,0.0012437872708787924,0.0027440102134045855
200,0.0002949488907937825,0.0010640680760358975,0.00014265552633062453,0.0014889902532878576
201,0.0015918962498113081,0.000950086593941831,0.002577058174490346,0.0017453434028552404
202,0.0015339384745599628,2.7334325447543676e-05,0.0013440531808776319,0.0016996104509958204
203,0.0002752426008858417,0.0005702814780848776,0.0008109628709969627,0.0020239822021051535
204,0.0010370118451913338,0.000624910891478895,0.001634509221422539,0.0006902047012744777
205,0.00034118566993904584,0.0009105466429813336,0.00238031080473417,0.0010773345158428716
206,0.001694019405445195,0.001099361675344714,0.0015383078431037704,0.0025898471663724394
207,0.0008937428706248892,0.001507989660117886,0.0034785493541048007,0.0007142792835316573
208,0.00015964650964004278,0.0015005691145837357,0.002923954463410108,0.00043309962854516686
209,0.00044260599597996283,0.0005892187913654638,0.0021919548436272035,0.0001540524269085311
210,0.0018216149970211046,0.001133050534952457,0.0023179710174658663,0.0015560382961814106
211,5.397799277336368e-05,0.0015650212412996961,0.002135660831958306,0.0010130424897652035
212,0.0013122691566957786,0.001360223949943231,0.0020426418997925052,0.0017473958779658828
213,0.0008829663810575406,0.000568815180124003,0.0015934850607849103,0.0004837489691134675
214,0.0006434309993777826,0.000716153566195715,0.0003471025869724747,0.0005140177522467285
215,0.00023392979296691914,0.001343653076565099,0.002711449483673244,0.0006454456657941374
216,0.0007845967984734915,0.0008179019060384145,0.0024503395237782093,0.0005151287587414556
217,0.0005542644326419434,0.0019478249187418956,0.0020592282684168788,0.002326048398370467
218,0.0006608488684760762,0.0005324254205348207,0.0019311476526875544,0.002079337092600795
219,0.0008243807516584863,0.000952639043792869,0.0030970187916099117,0.0033065819909564305
220,0.0019516865742084171,0.00020506205127010014,0.0027469878651650687,0.0011757486381618661
221,0.001410548203939068,0.001380585819630559,0.0012483512670112243,0.0010177463670556274
222,0.0002834740394360288,0.0007315430227537227,0.00472130488582221,0.0020818430067287767
223,0.0011485902504019163,0.0008765377391998394,0.001966178121852635,0.001156662774493993
224,0.0010280993426120607,0.0006346613219121184,0.002660512844657385,0.001343332641406449
225,0.0009920449496909915,0.0005915317871095587,0.002203798770986694,0.0017628911301240083
226,0.0008162696248941519,0.0008018998310235005,0.0016827800645501279,0.0006767752142766655
227,0.00032537267697692736,0.0005063975837253488,0.0031588135581033464,0.0011626680173601107
228,0.0010410309275694944,0.0006355853245767172,0.0013924947233171037,0.001596360091684393
229,0.0006062559699736125,0.0013192195287577845,0.0009083805503045895,0.0013445087410873125
230,0.0010706715444334515,5.920981109100052e-05,0.0022773940980736164,0.0004355479555851195
231,0.0009244637388061115,0.00021199163869389844,0.0011081608526100908,0.00077532318732719
232,0.0013799807527198234,0.0010625716609415352,0.0020513830006770187,0.0012632902484661784
233,0.0005726593277710014,0.0009748514824022141,0.0032631606266911757,0.002329486208082785
234,0.0004598352920713929,0.0019689592347472535,0.0020306161458158475,9.117209145980684e-05
235,0.0018307848391052397,0.0008255025030895267,0.003165766847356175,0.002101241364303025
236,0.0003788920515746942,0.0007993084815493611,0.0009154834766151262,0.0025414654159785044
237,0.0009773222832594065,0.0004014764443990923,0.0017922403065560408,0.0009590371900053968
238,0.001807004510301472,0.0016417098524879538,0.002630782853635602,0.001750463302089735
239,0.0013864226223019803,0.0025394430073555755,0.001683393685807934,0.0011578318851057378
240,0.0023162187024233574,0.0010527179937659223,0.0010549128892818204,0.002327307921497542
241,0.0009769483480556245,0.0009493490864738128,0.0020880843251090946,0.0004972759736048274
242,0.0015508704364791087,0.001087965121018438,0.0009131457985430185,0.002230127632461073
243,0.0012183455252238722,0.0017439362874065011,0.002847452349859708,0.0009760009003972787
244,0.0018963132092269502,0.0012621360175501775,0.001373711038606458,0.0021695421364120245
245,0.00025099031856421703,0.0017150129074038568,0.0013962285010454924,0.0006079192482803617
246,0.0006754959339023947,0.001317030135959356,0.004539673699603972,0.0023387486854393185
247,0.0006610684344402953,0.00024907227546682055,0.0017180861476230312,0.0013724124269851518
248,0.0020846544869134007,0.0003937327310137646,0.001956771520447169,0.0008544187839484451
249,0.0019479829402504535,0.0010693545592346842,0.0007205956325953267,0.0009349138535984301
250,0.0017292955575280223,0.0009003259462930338,0.0013041015261806952,0.0002553740203350175
251,0.0012095265428177483,0.0014997655843886951,0.001726891995124248,0.0015129568071207576
252,0.0014670647218260502,0.0005214625574566177,0.0023240188393919455,0.0016686836138174487
253,0.0012954370077396808,0.0017909383365879374,0.0008681990611416802,0.0008582509330683622
254,0.0018178342267261471,0.0015980803495564758,0.0018824880108713892,0.00046208294328153074
255,0.0007519066327521372,0.0011672802131578717,0.0031710722101840703,0.0006578565187361676
256,0.001222620512485739,0.00027521405791492353,0.003215991216376648,0.0004919966880466063
257,0.0023740797128701478,0.0015286353795662567,0.001975340506313275,0.0008062857814995225
258,0.0008744776619180344,0.0016054437574169406,0.0018127916697844922,0.0007864498372248164
259,0.001278805429677645,0.0004290194201049277,0.0021784745029588674,0.0005665057631244733
260,0.0012032649704458818,0.0006024141814554031,0.0012823615602629956,7.526423392628675e-05
261,0.0021394042616432445,0.001653457330022095,0.0020474261271188517,0.0002678859341674186
262,0.00039063715512843234,0.0007604297947003639,0.0014053300028341043,0.001010383986658028
263,0.001401761331925672,0.0008767227641874303,0.0012093235301311326,0.0024420487013013265
264,0.0018821841783025408,0.0007246782163392306,0.004808448377704059,0.002912627962883494
265,0.0015220584420708148,0.0010128305345092493,0.0014914723802143318,0.0017528582101311405
266,8.080849475900052e-05,0.0010205192032877327,0.002037700273771226,0.002109464947954071
267,0.0015196574009820564,0.0008173333356228424,0.002390892028916427,0.0005742878549163207
268,0.00047424796333625475,0.0014621627493934762,0.0006299586720226373,0.0009383807592643009
269,0.0031563601534397886,0.0014588676363329206,0.0034982440572774785,0.0018743199898275697
270,0.0014653483309270212,0.0017120624585447925,0.0010926817077812102,0.0002605246779626075
271,0.0011968498292428556,0.0008371341009865485,0.0031710069294927437,0.000784287373341208
272,0.0002122453704793958,0.0018146789899647431,0.001701279868156912,0.0006878891082578735
273,0.001567011970781653,0.00112476421108997,0.0013779106081713522,0.0009691425692644217
274,0.002206362546035276,0.0004942526757494758,0.0020969968531912857,0.001486661794751827
275,0.00037425351507067677,0.0016161822706227383,0.0016604571226119546,0.00015900197068230383
276,0.0013393930237541318,0.0006181199502865403,0.0028439384407734345,0.0007690020814737743
277,0.00023542676173285006,0.0010588870689087013,0.002477212881952524,0.0013219139674568595
278,0.0011423922217651018,0.0005144028455224132,0.0018048551070014602,0.0016082232778376214
279,0.0016379632692087535,0.0015510357690581515,0.0009222950145939776,0.0008101503243006981
280,0.0008707705655108515,0.0005094024136687091,0.0023774407977450434,0.0014862920560363684
281,0.0005806571860016502,0.0007925769184429039,0.002879157640884287,0.000746041201499581
282,0.0010377172932485859,0.0004405397952812601,0.0034539834163401016,0.0020120461796854275
283,0.00022492503204729663,0.0010470031522871563,0.002756174429493728,0.0018964387309762924
284,0.0012126217187356343,0.0005010974912978715,0.0047588561823902545,0.0022709924127152785
285,0.0014168408797099006,0.0003269718216568459,0.0003956567995675292,0.0026378342563894187
286,0.000866218755141594,0.0010586735063137082,0.0016745390123996012,0.001694686637826104
287,0.001530973916138315,0.0014401453896988462,0.0025109595191416968,0.001052642981591929
288,0.0008660273345101234,0.0007470237045576151,0.0018229014681379635,0.0012770196697212892
289,0.0013932302604030228,0.0009107749745514357,0.003473106753611166,0.002249323376591723
290,0.0019809040586912115,0.002145163891899686,0.0011974758633983206,0.0017053051219979671
291,0.0015763176538160031,0.000768143038540566,0.0034237776525911363,0.0008710862646723463
292,0.00040249084438138163,0.0011273656068521557,0.0019269964062768145,0.001921657958328759
293,0.0021280361761158847,0.0012291681759445297,0.0004931250271359025,0.00015563397196172846
294,0.00033094589568674854,0.0012523628874892521,0.0015709953822980378,0.0012528017456103593
295,0.0008627920820129559,0.00156119593391437,0.00265989481075268,0.000940909056697099
296,0.0012702121536878378,0.001065479392275035,0.0038194893258149316,0.0006799736167087068
297,0.00029592200038574054,0.001068358219696681,0.0009881343669193982,0.000740249868559099
298,0.0004674188375546617,0.0005563911014254534,0.000469240024712753,0.0008029243679137541
299,0.0006929304909335399,0.0007106789576501421,0.0017858221115672444,0.0006995748063931845
300,0.0011119219858128548,9.264983410868425e-05,0.004080305671022284,0.00096748953762375
301,0.0006050837172274287,0.002188482025503377,0.0038905199833597416,0.0011488636477954975
302,0.00040845209282060896,0.0014584353126961133,0.001861429817514408,0.0015786467231992932
303,0.0006177578130733302,0.0005242231528060251,0.004067308060406265,0.0020786776395195594
304,0.0007515738539182286,0.0011311635142981671,0.0029381621839051804,0.0017003463301123395
305,0.0008432679014552914,0.0006105512641413121,0.0015487570142499343,0.0006758229934595083
306,0.001563451504072627,0.0009582085363451947,0.0011985174692422833,0.0006735210946836565
307,0.0006676736357617625,0.0012032241431545528,0.0008958808194400628,0.0009157342917986236
308,0.001891557606034027,0.00038677483798253383,0.0016580019237256085,0.001679271654781604
309,0.0006969918060475721,0.0009138067185295847,0.00021320020127540864,0.0012750315510730863
310,0.0014898794662885574,0.0013547943261673857,0.002765302878118153,0.0013726773536343283
311,0.001079733628383835,0.0012810912254713677,0.0012305163113169692,0.0018562001376069923
312,0.0014345353550169403,0.0007569090682770699,0.0034919043534187275,0.001011283459436575
313,0.0005974140820071999,0.0006421395902249307,0.0020718793401583667,0.001255713937252807
314,0.0011997346277773753,0.0006600840487085562,0.0026633089067623576,0.0005891502096764078
315,0.0007862969193202856,0.0011501060394162397,0.002900612189944867,0.0010972112764083062
316,0.0031549147844504803,0.000813651005143466,0.001509535680596968,0.0013644513474542859
317,0.0006598114478938173,0.0004860949812714093,0.004327598614079957,0.0012158361697748987
318,0.00040831068131734727,0.00022779564035388364,0.004224071029327438,0.0005579084674392016
319,0.001164344066855921,0.0016145333834429966,0.002001312713299818,0.0005164231147907563
320,0.001280306232018267,0.0011037212528969542,0.0008630813077340653,0.001086519436749666
321,0.0018707854352248102,0.0007167531671637716,0.0025995713962603598,0.0009345311006879434
322,0.0016796359269041943,0.0015256746958200859,0.0024984004070012582,0.0012757780849804014
323,0.002336220592998622,0.0010823352713932887,0.001821552542836424,0.0020734737501052628
324,0.0015880437363813235,0.0007433545863971327,0.0018422692469888821,0.001521038005905579
325,0.002074288552358003,0.00027144011272573886,0.0014238567844328935,0.002464994794715105
326,0.00040951470028718364,0.00025085329064200807,0.00228655565490924,0.0005530935855437456
327,0.0020943777642853526,0.0010818575454708491,0.0012748362913894903,0.0009678434455947089
328,0.000991836830966744,0.0008546685892934103,0.001782903132657138,0.001505398705760276
329,0.0009540078543421043,0.0009350157772533099,0.0014540735103235375,0.0010870618252463626
330,0.0018470240901363923,0.0015185896088324177,7.849668789819803e-05,0.0004999898537656069
331,0.0009396482062172115,0.0015635188972794511,0.004119834595167503,0.0006134825702332489
332,0.0011175208867265083,0.00041303270572862796,0.0009475294204562778,0.0023202170781093214
333,0.0013346590765214684,0.0009531764510761891,0.0017758299731971976,0.0006204095616756743
334,0.000876761173202327,0.0007927012866234565,0.000971236184469281,0.0005822524058121079
335,0.0005848746086687499,0.00047783349282045176,0.0006953471515471374,0.0013358606364601501
336,0.0007845547566999154,0.0012360845299569764,0.0010104636102243655,0.001076648131871694
337,0.00019809945084148397,0.001451689767708022,0.0030890268135799256,0.0011056055751058262
